# Forces        
# CofR          : (5.00000000e-01 5.00000000e-02 0.00000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
991.25          	((6.77352340e+92 3.56679604e+91 -1.40053156e+93) (-9.52642755e+44 -8.59906339e+42 -6.45033572e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.22210870e+91 -5.73233779e+92 5.91496123e+91) (6.25193687e+41 -2.07148728e+43 -4.99394766e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
991.5           	((-7.65849668e+92 1.05425726e+91 1.35422746e+93) (-9.97446948e+44 1.19524720e+43 7.75060175e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.95010937e+91 5.58509137e+92 -2.55513393e+91) (-8.28646091e+41 -1.52488446e+43 -3.89353598e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
991.75          	((6.83854738e+92 5.52005427e+89 -1.24669579e+93) (-1.01791301e+45 1.64203720e+43 -6.12127843e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.50664403e+91 -5.08738555e+92 2.32653671e+91) (-1.25189504e+42 -2.12975766e+43 -4.02095591e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
992             	((-7.78452314e+92 8.43482917e+90 1.39302576e+93) (-1.05766026e+45 2.06810106e+43 1.13850970e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.23686238e+92 5.72561201e+92 -1.48965792e+91) (-2.83370197e+42 -1.45393511e+43 -3.84480119e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
992.25          	((7.03675923e+92 -2.05121184e+91 -1.20219408e+93) (-1.07546024e+45 1.58388880e+43 -5.52939284e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.25205273e+92 -4.88567825e+92 7.24283111e+90) (-4.76786151e+41 -2.19061819e+43 -4.17766194e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
992.5           	((-7.99750896e+92 3.48806878e+91 1.31655275e+93) (-1.11444815e+45 2.29031898e+43 1.14124772e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.25409201e+91 5.38760324e+92 -6.66380227e+90) (-7.04096065e+41 -1.54791520e+43 -4.32891007e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
992.75          	((7.31882504e+92 -1.40540727e+91 -1.48848699e+93) (-1.13481100e+45 3.01328611e+43 -9.89685787e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.26262744e+91 -6.02939876e+92 7.35411788e+90) (1.21889183e+41 -2.46853318e+43 -4.35178976e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
993             	((-9.31675035e+92 3.70886710e+91 1.60467087e+93) (-1.20463517e+45 3.99908928e+43 9.25349405e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.23736934e+91 6.60623791e+92 -1.93692453e+91) (-1.00319829e+42 -1.75786668e+43 -4.80880985e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
993.25          	((9.65499637e+92 -5.86942936e+90 -1.72941797e+93) (-1.18873973e+45 4.88818733e+43 -1.20757963e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.37028974e+91 -7.03369761e+92 8.83803149e+90) (-1.33363090e+41 -2.66108163e+43 -4.94876380e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
993.5           	((-1.01526125e+93 2.98852884e+91 1.77032085e+93) (-1.21061086e+45 5.75214300e+43 8.07830319e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.15764346e+91 7.27514779e+92 -9.55581821e+89) (-1.38678137e+42 -1.85319060e+43 -4.66677631e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
993.75          	((9.49477168e+92 -2.36821579e+91 -1.94049661e+93) (-1.22088913e+45 5.88580147e+43 -1.14913763e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.21520853e+91 -7.86499016e+92 1.30170121e+91) (1.00191858e+41 -2.70197026e+43 -4.43452406e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
994             	((-1.11874328e+93 -3.26160041e+90 2.15696096e+93) (-1.28032757e+45 5.17799888e+43 1.12621137e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.57252126e+91 8.87333668e+92 -1.70138717e+91) (-9.95169812e+41 -1.81871414e+43 -4.80306959e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
994.25          	((9.28933022e+92 5.03956530e+90 -1.73263674e+93) (-1.32059590e+45 5.44170376e+43 -6.03787898e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.20623591e+91 -6.99659987e+92 1.50759089e+91) (3.23521536e+41 -2.61999472e+43 -5.15653173e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
994.5           	((-1.00595012e+93 3.08759231e+90 2.09571926e+93) (-1.34906016e+45 5.73951076e+43 1.60295256e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.35811400e+91 8.55609996e+92 -3.46588851e+91) (-3.28301858e+41 -1.75490768e+43 -5.88197117e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
994.75          	((9.22908751e+92 -1.22795336e+92 -2.22091838e+93) (-1.37163801e+45 2.14130785e+43 -3.73999049e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.40260215e+91 -8.97284295e+92 -1.46034350e+91) (1.27990878e+42 -2.65870776e+43 -7.45174566e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
995             	((-1.06159865e+93 1.07377096e+92 2.37527951e+93) (-1.41819661e+45 2.25589704e+43 1.80203697e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.64128119e+91 9.73067932e+92 -1.51422289e+91) (5.32586852e+41 -1.80605713e+43 -8.42365271e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
995.25          	((1.08213883e+93 -1.76475826e+92 -2.21608264e+93) (-1.40558693e+45 -2.98927203e+41 3.85260694e+41) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.75164874e+91 -8.98928628e+92 1.25807790e+91) (1.53961798e+42 -2.59177359e+43 -8.78983659e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
995.5           	((-1.29045617e+93 1.66403095e+92 2.39892729e+93) (-1.47557096e+45 3.74740860e+42 2.12201428e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.53577825e+92 9.84951627e+92 -4.58365752e+91) (-2.15016614e+41 -1.79977308e+43 -9.62991868e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
995.75          	((1.16739253e+93 -1.39933507e+92 -2.64947406e+93) (-1.50298395e+45 9.81894635e+42 -2.32148794e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.91654845e+92 -1.07251849e+93 8.19012698e+91) (1.39878242e+42 -2.88138182e+43 -9.02973768e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
996             	((-1.54515312e+93 1.59263948e+92 2.87324843e+93) (-1.60395946e+45 1.92128738e+43 2.04227703e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.62175922e+91 1.18361811e+93 -7.75701803e+91) (1.78383545e+42 -2.03298236e+43 -9.13373184e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
996.25          	((1.52618683e+93 -9.28837273e+91 -2.69627695e+93) (-1.59635025e+45 3.31353865e+43 -1.35256201e+41) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.02100923e+92 -1.09374157e+93 7.94808695e+91) (1.96324345e+42 -2.93916293e+43 -9.10516097e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
996.5           	((-1.80953781e+93 9.68381150e+91 3.16194062e+93) (-1.66830947e+45 3.59247794e+43 2.30441843e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.53405661e+91 1.29787880e+93 -8.84263984e+91) (1.65447191e+42 -2.04952434e+43 -9.55821946e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
996.75          	((1.75585495e+93 -1.85959929e+92 -4.09654801e+93) (-1.67756427e+45 1.11274718e+43 -1.01642800e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.48790412e+91 -1.66633242e+93 7.45586025e+91) (2.51743809e+41 -3.55197956e+43 -9.48960277e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
997             	((-2.11419648e+93 1.35604237e+92 3.99208397e+93) (-1.76433344e+45 2.51013486e+42 1.50919102e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.81094577e+92 1.65039906e+93 -6.82387603e+91) (5.61855204e+41 -2.56295030e+43 -9.68742651e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
997.25          	((1.90524106e+93 -1.55703957e+92 -4.27331459e+93) (-1.79320741e+45 -5.27341098e+42 -1.32589142e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.02670964e+92 -1.74125632e+93 3.55996588e+91) (9.47133479e+40 -3.83415807e+43 -1.00752346e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
997.5           	((-2.27347510e+93 1.30152528e+92 3.90702709e+93) (-1.87953314e+45 -8.14896293e+42 1.24066835e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.54897866e+91 1.62170364e+93 -5.81738159e+91) (-2.94276151e+42 -2.84105927e+43 -1.05880692e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
997.75          	((2.32881693e+93 8.59490179e+91 -3.98517993e+93) (-1.84560316e+45 3.71770573e+43 -1.63910026e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.89832566e+92 -1.62547494e+93 1.49397297e+92) (-5.05874883e+42 -4.04700225e+43 -8.71066757e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
998             	((-2.55353309e+93 -7.64210887e+91 3.62868129e+93) (-1.90063282e+45 3.54694542e+43 1.09628187e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.67009688e+91 1.50212183e+93 -1.13733804e+92) (-4.92119376e+42 -2.96869094e+43 -8.13737554e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
998.25          	((2.48816849e+93 2.47007764e+92 -3.69801796e+93) (-1.88398219e+45 7.32195337e+43 -1.67977986e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.44817772e+91 -1.49928792e+93 1.48490046e+92) (-5.68849142e+42 -4.12139373e+43 -7.46331999e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
998.5           	((-2.97395540e+93 -1.79274311e+92 3.82672302e+93) (-1.99569655e+45 8.13548630e+43 1.45392414e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.13648984e+92 1.58085902e+93 -1.95442596e+92) (-6.05218765e+42 -2.96125893e+43 -8.68842081e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
998.75          	((2.91122626e+93 1.97479089e+92 -4.44797092e+93) (-1.98308783e+45 8.73470945e+43 -2.36219460e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.50104994e+92 -1.79855538e+93 3.65280775e+91) (2.10099958e+41 -4.55833434e+43 -1.16944386e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
999             	((-3.25791615e+93 -2.46328227e+92 5.24831871e+93) (-2.05198305e+45 7.24181207e+43 1.68863266e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.06022225e+92 2.15732893e+93 -4.05586820e+91) (-8.61762497e+41 -2.98015082e+43 -1.15145294e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
999.25          	((2.58491210e+93 2.31023830e+92 -5.72522495e+93) (-2.14596708e+45 7.47284231e+43 -2.37669117e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.79831974e+92 -2.30912287e+93 8.00821273e+91) (2.38825414e+42 -4.84971538e+43 -1.10762547e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
999.5           	((-3.40460982e+93 -1.55264182e+92 6.56310080e+93) (-2.29710088e+45 8.60433796e+43 1.64559100e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.87657896e+92 2.70145919e+93 -1.00658033e+92) (-2.27661125e+41 -3.38334897e+43 -1.14106569e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
999.75          	((3.40792900e+93 1.01954019e+92 -6.81086212e+93) (-2.27280144e+45 7.94550351e+43 -2.19015380e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.26396675e+92 -2.76664448e+93 2.27852447e+92) (1.07816750e+42 -5.03085004e+43 -9.06961747e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1000            	((-4.16944211e+93 -4.50626897e+91 7.66871420e+93) (-2.40825805e+45 9.16034944e+43 1.91572770e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.15010447e+92 3.15966059e+93 -2.64496507e+92) (-1.24362233e+42 -3.49308089e+43 -1.02562235e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1000.25         	((3.82724679e+93 -6.66171806e+91 -7.84233894e+93) (-2.43320235e+45 7.58625100e+43 -2.20363560e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.24365153e+91 -3.19012840e+93 3.40710911e+92) (3.51037708e+42 -5.35767168e+43 -8.87757179e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1000.5          	((-4.54234817e+93 7.32832888e+91 8.76211563e+93) (-2.55123716e+45 8.17025145e+43 2.23781320e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.59680965e+92 3.60794728e+93 -3.05081672e+92) (-2.51574766e+41 -3.66319399e+43 -8.79544970e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1000.75         	((4.75160541e+93 -3.89127647e+92 -9.53512016e+93) (-2.50735103e+45 3.16409783e+43 -1.85795670e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.56565613e+92 -3.89260678e+93 1.30251454e+92) (7.75308573e+41 -5.43310283e+43 -1.10373203e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1001            	((-5.11292045e+93 3.28205633e+92 1.01534644e+94) (-2.58382525e+45 3.15737888e+43 2.86247874e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.49592766e+92 4.18225319e+93 -1.22209119e+92) (-3.99507031e+41 -3.53520694e+43 -1.15331420e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1001.25         	((5.56585604e+93 -8.21405758e+91 -9.73636762e+93) (-2.48546008e+45 6.86323295e+43 -1.26223852e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.43119375e+92 -3.99227820e+93 7.34115396e+91) (1.75534882e+42 -5.27346151e+43 -1.26428765e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1001.5          	((-6.39378639e+93 2.42147719e+92 1.07181920e+94) (-2.64411278e+45 1.00140704e+44 3.45854048e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.24508209e+92 4.42080673e+93 -1.22237423e+92) (-3.06367610e+42 -3.47823584e+43 -1.36889475e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1001.75         	((5.92844805e+93 -2.14717978e+92 -1.13252083e+94) (-2.67597976e+45 9.93051141e+43 -2.50272265e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.34425308e+93 -4.63712759e+93 -9.03812359e+91) (5.77881406e+42 -6.11294366e+43 -1.74224378e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1002            	((-7.31564007e+93 4.66668952e+92 1.11175672e+94) (-2.90695462e+45 1.43567745e+44 1.88680386e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.51708287e+92 4.60342768e+93 8.27091817e+91) (3.77599730e+42 -4.56366940e+43 -1.75586437e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1002.25         	((5.31536373e+93 -3.14876459e+92 -1.15511530e+94) (-3.12664959e+45 1.60686087e+44 -3.72586285e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.67774685e+92 -4.68397103e+93 -5.94735526e+91) (1.04346874e+42 -7.10358485e+43 -1.73267465e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1002.5          	((-6.54535164e+93 6.20556581e+92 1.01135033e+94) (-3.29411519e+45 2.05370792e+44 1.25753419e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.23585614e+91 4.19319144e+93 -5.91655772e+91) (1.11859606e+42 -5.29020671e+43 -1.89178216e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1002.75         	((4.83058490e+93 -8.78079906e+92 -1.02055865e+94) (-3.45212590e+45 1.68936342e+44 -3.13355806e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.64344670e+92 -4.08201814e+93 -1.24570769e+91) (2.40456376e+42 -7.27206925e+43 -1.96684671e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1003            	((-6.04723815e+93 7.54092188e+92 1.12403937e+94) (-3.58796245e+45 1.66420425e+44 2.62083226e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.61937859e+92 4.62801352e+93 -8.47076199e+91) (3.73723314e+42 -5.09244401e+43 -2.10584393e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1003.25         	((6.42262514e+93 -7.95007574e+92 -1.30952515e+94) (-3.53404788e+45 1.54493403e+44 -2.54682764e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.62256373e+93 -5.27050432e+93 1.29310982e+92) (-5.23564320e+42 -7.34913073e+43 -1.98600529e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1003.5          	((-7.60820618e+93 9.75724138e+92 1.55163054e+94) (-3.66630166e+45 1.88179785e+44 3.78450696e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.38966099e+93 6.38760978e+93 -2.79815885e+92) (-4.63180152e+42 -4.83634008e+43 -2.16205758e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1003.75         	((9.94173097e+93 -5.17948023e+92 -1.58440954e+94) (-3.40951247e+45 2.31199709e+44 -7.46433384e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.87007703e+92 -6.47271853e+93 4.40038710e+92) (1.41132831e+42 -6.69398979e+43 -1.99321226e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1004            	((-1.03634058e+94 3.50111804e+92 1.65777365e+94) (-3.49839484e+45 2.19882607e+44 4.76120403e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.59053439e+92 6.83403015e+93 -2.38178299e+92) (8.68901188e+41 -4.48586796e+43 -1.76728086e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1004.25         	((1.02653690e+94 -9.60837433e+92 -1.73122003e+94) (-3.46515830e+45 1.43459104e+44 -4.04921856e+42) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.46472180e+93 -7.04345278e+93 1.02947999e+92) (-4.46235933e+42 -6.78003145e+43 -1.83510803e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1004.5          	((-1.20631342e+94 1.03630772e+93 1.81712855e+94) (-3.70001459e+45 1.71909396e+44 5.01489145e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.92687596e+92 7.48488439e+93 -3.48347239e+92) (-1.05846590e+43 -4.79908471e+43 -2.17555496e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1004.75         	((8.62277648e+93 -1.00563595e+93 -2.31991443e+94) (-4.00506449e+45 1.70151669e+44 -3.89570600e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.61628918e+92 -9.39359991e+93 6.13862935e+92) (-1.02100736e+43 -9.01453979e+43 -1.93293908e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1005            	((-1.16122210e+94 7.50690143e+92 1.98864078e+94) (-4.29816729e+45 1.57524082e+44 2.06338652e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.73598746e+92 8.25725525e+93 -3.40969392e+92) (-1.17361090e+43 -6.87814339e+43 -1.83904204e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1005.25         	((1.18391447e+94 -1.39185393e+93 -2.02698021e+94) (-4.22064242e+45 9.50672939e+43 -3.73358680e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.64626323e+91 -8.23109842e+93 6.60253477e+91) (-1.21564752e+43 -9.17129383e+43 -2.18599523e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1005.5          	((-1.46016719e+94 1.05523166e+93 1.81012522e+94) (-4.47901712e+45 7.94416509e+43 2.72883699e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.96737271e+93 7.54148418e+93 -3.88930327e+92) (-1.56585112e+43 -6.80334740e+43 -2.57810658e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1005.75         	((1.65809913e+94 1.04501090e+92 -1.98160759e+94) (-4.23268830e+45 1.82080176e+44 -4.55496719e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.13489701e+93 -8.06030893e+93 7.98332737e+92) (-1.30300105e+43 -9.66251840e+43 -2.47490788e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1006            	((-1.80874656e+94 -1.98676821e+92 1.87212687e+94) (-4.39563179e+45 1.69832200e+44 3.00313502e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.99984827e+93 7.74468229e+93 -9.44355457e+92) (-1.21133289e+43 -6.83335690e+43 -2.66880272e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1006.25         	((1.85824139e+94 -3.08710650e+92 -2.53540220e+94) (-4.23603793e+45 1.22227769e+44 -5.63273204e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.46846097e+93 -1.02767189e+94 5.94055570e+92) (1.33668160e+42 -1.04059505e+44 -3.18291320e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1006.5          	((-1.91985965e+94 6.13110453e+92 2.72346744e+94) (-4.30347221e+45 1.55825124e+44 4.69599725e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.08288547e+93 1.12296283e+94 -4.02964036e+92) (7.22149664e+41 -6.29970436e+43 -3.08438364e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1006.75         	((1.54885553e+94 -2.02113061e+93 -2.56331045e+94) (-4.50421441e+45 1.17485012e+42 -3.87151253e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.26658173e+93 -1.03468171e+94 -4.78616048e+92) (4.09955604e+42 -1.00965209e+44 -3.85903516e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1007            	((-1.76958858e+94 1.95686734e+93 2.57573029e+94) (-4.74499314e+45 1.40371409e+43 5.06780806e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.74546495e+93 1.05912572e+94 -1.53164477e+92) (4.27735700e+42 -6.87403348e+43 -4.34722255e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1007.25         	((1.52531761e+94 -9.39053419e+92 -2.43944043e+94) (-4.84872926e+45 7.93371414e+43 -2.99523946e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.11044585e+93 -9.76151277e+93 4.97906432e+92) (-1.88194554e+41 -1.02510260e+44 -4.03806174e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1007.5          	((-1.69063320e+94 4.99729987e+92 3.15839484e+94) (-4.99332206e+45 4.68456739e+43 7.74048013e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.26081376e+93 1.28585219e+94 -5.33057477e+92) (2.08540962e+42 -6.15806615e+43 -3.99637576e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1007.75         	((1.51714456e+94 8.06449092e+92 -3.54216659e+94) (-5.08091791e+45 1.53019704e+44 -3.19129097e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.40079282e+93 -1.42365132e+94 7.47187295e+92) (3.76104944e+42 -1.09540187e+44 -3.83332725e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1008            	((-1.85815367e+94 -4.97519884e+92 4.38380878e+94) (-5.34088842e+45 1.65973991e+44 7.95773044e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.94104687e+93 1.79367701e+94 -6.95826792e+92) (-1.93021757e+42 -6.66838484e+43 -3.74042469e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
1008.25         	((1.71604471e+94 9.93376625e+92 -4.47517365e+94) (-5.40622788e+45 2.04830316e+44 -2.73150010e+43) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.69714294e+92 -1.81555273e+94 8.19694960e+92) (-9.83197064e+42 -1.13955185e+44 -3.57676550e+44) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
