# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 3.00000000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.28000000e-02
# CofR          : (5.00000000e-01 5.00000000e-02 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
7274            	7.95374784e+83	1.10774106e+85	5.57166151e+83	1.07395786e+84	-5.16791708e+83
7276            	-3.22606854e+83	-1.30534041e+85	-3.20582660e+83	-4.82898184e+83	1.62315525e+83
7278            	3.01565211e+83	1.08708918e+85	8.32589044e+83	7.17859733e+83	1.14729312e+83
7280            	-4.47154057e+83	-1.35690888e+85	-5.00442533e+83	-6.97375323e+83	1.96932790e+83
7282            	1.07776300e+83	1.33705229e+85	-1.43121609e+83	3.62154959e+82	-1.79337105e+83
7284            	-2.96433390e+83	-1.49381582e+85	2.99566653e+83	-1.46650064e+83	4.46216716e+83
7286            	-5.91349355e+83	1.47610322e+85	-1.71939555e+84	-1.45104713e+84	-2.68348420e+83
7288            	-2.23884712e+83	-1.80097744e+85	1.15218495e+84	3.52207763e+83	7.99977187e+83
7290            	3.06333423e+83	1.62473828e+85	-1.17066070e+84	-2.78996927e+83	-8.91663773e+83
7292            	-2.21907956e+83	-1.98840563e+85	2.19437619e+84	8.75280141e+83	1.31909605e+84
7294            	8.44167954e+83	1.78449580e+85	-6.95316116e+83	4.96509896e+83	-1.19182601e+84
7296            	-1.34739895e+84	-1.97489641e+85	1.43143843e+83	-1.27582703e+84	1.41897087e+84
7298            	1.55756172e+84	1.74354918e+85	6.35951569e+83	1.87553750e+84	-1.23958593e+84
7300            	-8.95421705e+83	-2.23712822e+85	2.39284398e+83	-7.75779505e+83	1.01506390e+84
7302            	1.79651122e+84	2.30885537e+85	-6.33098228e+83	1.47996210e+84	-2.11306033e+84
7304            	-2.32061232e+84	-2.77964607e+85	7.87179527e+83	-1.92702255e+84	2.71420208e+84
7306            	5.61047988e+83	2.87336227e+85	-4.12372449e+84	-1.50081426e+84	-2.62291023e+84
7308            	-1.64455537e+84	-3.34734769e+85	3.45917783e+84	8.50335403e+82	3.37414429e+84
7310            	2.35790502e+84	3.49267944e+85	-5.97508997e+83	2.05915052e+84	-2.65665952e+84
7312            	-2.22863417e+84	-3.87696134e+85	1.54669711e+84	-1.45528562e+84	3.00198272e+84
7314            	1.62934553e+84	4.06639776e+85	-1.38191704e+84	9.38387008e+83	-2.32030405e+84
7316            	-1.53439352e+84	-4.43654870e+85	1.71352459e+84	-6.77631224e+83	2.39115581e+84
7318            	2.36457066e+84	3.84500871e+85	9.40586901e+83	2.83486411e+84	-1.89427721e+84
7320            	-2.56530144e+84	-4.44001425e+85	-3.24414963e+83	-2.72750892e+84	2.40309396e+84
7322            	1.32500358e+84	4.49312111e+85	-1.88162443e+84	3.84191368e+83	-2.26581580e+84
7324            	-7.71506996e+83	-5.10145288e+85	2.45166893e+84	4.54327470e+83	1.99734146e+84
7326            	1.38537594e+84	5.04775469e+85	-4.44969799e+84	-8.39473050e+83	-3.61022494e+84
7328            	-1.47862345e+84	-5.85705112e+85	4.96353560e+84	1.00314435e+84	3.96039126e+84
7330            	2.59007906e+84	6.54256851e+85	-2.27489232e+84	1.45263290e+84	-3.72752522e+84
7332            	-4.07637577e+84	-6.16049786e+85	-7.04443222e+83	-4.42859738e+84	3.72415416e+84
7334            	2.37384846e+84	5.23999148e+85	1.32271173e+84	3.03520432e+84	-1.71249260e+84
7336            	-1.84440812e+84	-5.91060055e+85	1.04151044e+84	-1.32365290e+84	2.36516333e+84
7338            	2.38702542e+84	5.36326923e+85	-1.72138090e+84	1.52633497e+84	-3.24771587e+84
7340            	-3.09489439e+84	-6.51178956e+85	5.76881715e+83	-2.80645354e+84	3.38333525e+84
7342            	4.34978009e+84	6.12846386e+85	-2.08646950e+84	3.30654534e+84	-5.39301484e+84
7344            	-2.03695361e+84	-6.94481660e+85	6.63485017e+84	1.28047147e+84	5.35437870e+84
7346            	4.86868569e+83	6.00982402e+85	-7.09732408e+84	-3.06179347e+84	-4.03553061e+84
7348            	-2.08760685e+84	-6.83928430e+85	5.50299028e+84	6.63888291e+83	4.83910199e+84
7350            	1.38381867e+84	5.53742614e+85	-5.00445474e+84	-1.11840870e+84	-3.88604603e+84
7352            	-1.81603184e+84	-7.37270159e+85	3.02073797e+84	-3.05662859e+83	3.32640083e+84
7354            	4.21892160e+84	6.72397644e+85	3.15404810e+84	5.79594564e+84	-2.64189755e+84
7356            	-4.68499446e+84	-8.76896133e+85	-1.84497480e+84	-5.60748186e+84	3.76250705e+84
7358            	2.15889397e+84	7.44715755e+85	3.13342143e+84	3.72560469e+84	-5.92183250e+83
7360            	-2.69987910e+84	-8.41819725e+85	-2.98477201e+84	-4.19226510e+84	1.20749309e+84
7362            	1.47894636e+83	8.20607586e+85	-4.78773006e+84	-2.24597040e+84	-2.54175967e+84
7364            	-5.64600486e+84	-1.06068999e+86	1.76987399e+84	-4.76106787e+84	6.53094186e+84
7366            	4.02579384e+84	1.13705617e+86	-1.31265599e+85	-2.53748608e+84	-1.05890738e+85
7368            	-5.07575179e+84	-1.32423197e+86	1.70975912e+85	3.47304380e+84	1.36245474e+85
7370            	3.58225728e+84	1.52485828e+86	-2.74975220e+85	-1.01665037e+85	-1.73310183e+85
7372            	-5.11236627e+84	-1.73867950e+86	2.29040566e+85	6.33966203e+84	1.65643946e+85
7374            	9.86104508e+84	1.30600199e+86	-7.86896008e+84	5.92656504e+84	-1.37955251e+85
7376            	-1.05393008e+85	-1.64458336e+86	7.87109472e+84	-6.60375346e+84	1.44748482e+85
7378            	1.23595353e+85	1.45835329e+86	4.80384577e+84	1.47614582e+85	-9.95761246e+84
7380            	-1.22919455e+85	-1.72650851e+86	-8.15541201e+84	-1.63696515e+85	8.21423950e+84
7382            	1.14637210e+85	1.59979631e+86	1.33358705e+85	1.81316562e+85	-4.79578570e+84
7384            	-1.06397533e+85	-1.99490300e+86	-9.53578438e+84	-1.54076455e+85	5.87186111e+84
7386            	-5.82351004e+83	1.80316218e+86	-3.32023764e+84	-2.24246982e+84	-1.07776782e+84
7388            	-2.55897783e+84	-2.20900062e+86	3.19793651e+84	-9.60009573e+83	4.15794608e+84
7390            	-2.61176363e+84	2.56122129e+86	-1.83248384e+85	-1.17741828e+85	-6.55065556e+84
7392            	-7.17406102e+84	-2.76466632e+86	8.34803701e+84	-3.00004251e+84	1.13480795e+85
7394            	2.22201019e+85	2.76774256e+86	2.89420185e+84	2.36672028e+85	-2.07730010e+85
7396            	-1.35874445e+85	-3.02539211e+86	9.27749946e+84	-8.94869478e+84	1.82261942e+85
7398            	7.40096902e+84	2.55177037e+86	-1.73107480e+84	6.53543162e+84	-8.26650643e+84
7400            	-1.36456722e+85	-3.00585688e+86	-1.24241412e+85	-1.98577428e+85	7.43360157e+84
7402            	9.15319027e+84	2.66723891e+86	4.48023442e+84	1.13933075e+85	-6.91307305e+84
7404            	-9.60851018e+84	-3.31642915e+86	1.16745618e+85	-3.77122927e+84	1.54457911e+85
7406            	8.82284360e+84	3.23507051e+86	-2.20230518e+85	-2.18868230e+84	-1.98343695e+85
7408            	-1.49406572e+85	-3.58549738e+86	2.36568954e+85	-3.11220951e+84	2.67691050e+85
7410            	8.53686835e+84	3.80453905e+86	-3.13094717e+85	-7.11786751e+84	-2.41916042e+85
7412            	-1.79927675e+85	-4.32266215e+86	1.68626168e+85	-9.56145913e+84	2.64240759e+85
7414            	2.20604407e+85	3.86233747e+86	-2.80891532e+85	8.01586410e+84	-3.61050173e+85
7416            	-2.91015637e+85	-4.34176911e+86	1.82276384e+85	-1.99877445e+85	3.82153828e+85
7418            	3.90422342e+85	4.52398382e+86	1.68640001e+84	3.98854342e+85	-3.81990342e+85
7420            	-3.50587252e+85	-4.71266029e+86	-6.86947620e+84	-3.84934633e+85	3.16239871e+85
7422            	4.81543018e+85	4.27312391e+86	1.83144321e+85	5.73115179e+85	-3.89970857e+85
7424            	-3.49714623e+85	-4.92819500e+86	-4.17849647e+84	-3.70607106e+85	3.28822141e+85
7426            	2.96418345e+85	4.23979719e+86	4.06440826e+85	4.99638758e+85	-9.31979319e+84
7428            	-3.07682527e+85	-4.78323645e+86	-5.55514053e+85	-5.85439553e+85	2.99255005e+84
7430            	3.37531095e+85	5.35250061e+86	7.50954108e+85	7.13008149e+85	3.79459593e+84
7432            	-3.03237185e+85	-6.17716267e+86	-6.92068517e+85	-6.49271443e+85	-4.27970738e+84
7434            	1.92090870e+85	4.82155817e+86	5.21232312e+85	4.52707026e+85	6.85252859e+84
7436            	-3.48112765e+85	-6.11722518e+86	-4.51937144e+85	-5.74081337e+85	1.22144193e+85
7438            	3.65879497e+85	5.73000108e+86	-8.87350106e+84	3.21511992e+85	-4.10247003e+85
7440            	-4.46158711e+85	-6.26653036e+86	-1.20315752e+85	-5.06316587e+85	3.86000835e+85
7442            	6.83305841e+85	5.54509998e+86	8.31507636e+85	1.09905966e+86	-2.67552024e+85
7444            	-4.71301684e+85	-6.88517361e+86	-6.23533987e+85	-7.83068678e+85	1.59534690e+85
7446            	5.67076517e+85	6.72349100e+86	1.29694773e+86	1.21555038e+86	8.13973487e+84
7448            	-3.99477786e+85	-7.63930942e+86	-1.05169464e+86	-9.25325105e+85	-1.26369532e+85
7450            	2.80288813e+85	6.65970868e+86	7.10477590e+85	6.35527608e+85	7.49499823e+84
7452            	-3.99812228e+85	-8.21666617e+86	-1.08618108e+86	-9.42902767e+85	-1.43278311e+85
7454            	1.18904229e+85	8.20868343e+86	2.65110858e+85	2.51459658e+85	1.36511994e+84
7456            	-4.02167705e+85	-9.41869108e+86	-2.60476564e+85	-5.32405987e+85	2.71929423e+85
7458            	1.08700294e+85	8.84768137e+86	-6.77878778e+85	-2.30239095e+85	-4.47639683e+85
7460            	-1.21885792e+85	-1.06790986e+87	9.99173066e+85	3.77700741e+85	6.21472325e+85
7462            	5.06988693e+85	1.07918922e+87	-3.93777198e+85	3.10100094e+85	-7.03877292e+85
7464            	-4.24011571e+85	-1.36208746e+87	6.29331882e+85	-1.09345630e+85	7.38677512e+85
7466            	8.61482801e+85	1.23601992e+87	3.44680896e+83	8.63206206e+85	-8.59759397e+85
7468            	-1.36104430e+86	-1.41922043e+87	-1.05068932e+86	-1.88638895e+86	8.35699637e+85
7470            	1.11208570e+86	1.25351841e+87	1.00590207e+86	1.61503674e+86	-6.09134663e+85
7472            	-6.17508871e+85	-1.29099004e+87	-4.82979533e+85	-8.58998637e+85	3.76019105e+85
7474            	6.17746402e+85	1.41753365e+87	8.60963728e+85	1.04822827e+86	-1.87264539e+85
7476            	-9.06966040e+85	-1.67945483e+87	-8.16841951e+85	-1.31538702e+86	4.98545064e+85
7478            	-6.80716928e+84	1.70577746e+87	3.91457051e+85	1.27656832e+85	2.63800218e+85
7480            	-4.12523803e+84	-1.85085688e+87	1.02181368e+85	9.83830374e+83	9.23430644e+84
7482            	1.51563838e+85	1.73560073e+87	-2.11151337e+85	4.59881692e+84	-2.57139506e+85
7484            	-6.89645468e+85	-2.07949719e+87	3.26503432e+85	-5.26393751e+85	8.52897184e+85
7486            	8.95840688e+85	1.86073099e+87	2.73125878e+85	1.03240363e+86	-7.59277749e+85
7488            	-7.64781789e+85	-2.02492971e+87	4.03347508e+85	-5.63108035e+85	9.66455543e+85
7490            	1.63814859e+86	1.89650341e+87	4.90789798e+85	1.88354349e+86	-1.39275370e+86
7492            	-1.51905860e+86	-2.29334588e+87	-7.32002164e+84	-1.55565871e+86	1.48245849e+86
7494            	1.76817248e+86	2.20753215e+87	7.24931977e+85	2.13063847e+86	-1.40570650e+86
7496            	-1.86264365e+86	-2.32210778e+87	-6.26790682e+85	-2.17603899e+86	1.54924831e+86
7498            	9.53371210e+85	2.56697181e+87	-8.44174465e+85	5.31283977e+85	-1.37545844e+86
7500            	-9.00452490e+85	-2.97971869e+87	1.54460503e+86	-1.28149977e+85	1.67275500e+86
7502            	7.20053750e+85	2.94055247e+87	-3.21144851e+86	-8.85670504e+85	-2.32577800e+86
7504            	-1.33729903e+86	-3.17089251e+87	2.28940895e+86	-1.92594553e+85	2.48200351e+86
7506            	1.42353272e+86	2.68550268e+87	-2.14945648e+86	3.48804483e+85	-2.49826096e+86
7508            	-1.51979044e+86	-3.19643889e+87	2.32926194e+86	-3.55159466e+85	2.68442141e+86
7510            	2.13009535e+86	2.18995106e+87	-6.01521451e+85	1.82933462e+86	-2.43085607e+86
7512            	-3.08641131e+86	-2.88120113e+87	-4.15720052e+85	-3.29427134e+86	2.87855129e+86
7514            	2.73596323e+86	2.45953198e+87	1.13627817e+86	3.30410231e+86	-2.16782414e+86
7516            	-2.84999198e+86	-3.23279302e+87	-3.41660654e+85	-3.02082231e+86	2.67916165e+86
7518            	1.53818913e+86	3.12341017e+87	4.38964230e+85	1.75767124e+86	-1.31870701e+86
7520            	-1.42425431e+86	-3.89989486e+87	-9.13914897e+85	-1.88121176e+86	9.67296863e+85
7522            	3.57536492e+86	4.33273133e+87	9.16241105e+85	4.03348547e+86	-3.11724437e+86
7524            	-3.55211461e+86	-4.70216155e+87	8.98209099e+85	-3.10301007e+86	4.00121916e+86
7526            	1.69221199e+86	4.60698271e+87	-4.00224388e+86	-3.08909952e+85	-3.69333393e+86
7528            	-2.04099963e+86	-5.39486709e+87	2.44114198e+86	-8.20428644e+85	3.26157062e+86
7530            	1.49382251e+86	5.08059030e+87	-2.28327915e+86	3.52182935e+85	-2.63546208e+86
7532            	-1.59949398e+86	-6.10130330e+87	2.41257659e+86	-3.93205691e+85	2.80578228e+86
7534            	-1.26822032e+85	6.14278169e+87	-4.05292000e+86	-2.15328203e+86	-1.89963797e+86
7536            	-1.34502636e+86	-7.20506201e+87	3.38026299e+86	3.45105137e+85	3.03515785e+86
7538            	3.00833375e+86	6.28433766e+87	-3.17592318e+85	2.84953759e+86	-3.16712990e+86
7540            	-2.71119982e+86	-7.27360920e+87	2.38897164e+86	-1.51671400e+86	3.90568564e+86
7542            	4.10993024e+86	6.31938819e+87	-1.55442203e+86	3.33271922e+86	-4.88714125e+86
7544            	-3.59693032e+86	-7.76489779e+87	1.81504700e+86	-2.68940682e+86	4.50445382e+86
7546            	3.15393042e+86	5.89544280e+87	-1.15055957e+86	2.57865063e+86	-3.72921020e+86
7548            	-4.11756643e+86	-7.50888664e+87	5.10558892e+85	-3.86228698e+86	4.37284588e+86
7550            	2.66994297e+86	7.41730298e+87	-3.11928065e+86	1.11030264e+86	-4.22958329e+86
7552            	-1.62056644e+86	-8.92906995e+87	3.69732038e+86	2.28093750e+85	3.46922663e+86
7554            	8.94877456e+85	9.10901958e+87	-7.06782121e+86	-2.63903315e+86	-4.42878806e+86
7556            	-3.06026774e+86	-1.04113101e+88	6.25074261e+86	6.51035669e+84	6.18563904e+86
7558            	1.24604777e+86	1.02776868e+88	-1.01105653e+87	-3.80923489e+86	-6.30133044e+86
7560            	-7.31391042e+85	-1.24190637e+88	9.95562452e+86	4.24642122e+86	5.70920330e+86
7562            	2.52569902e+85	9.62923413e+87	-1.02266652e+87	-4.86076271e+86	-5.36590252e+86
7564            	-3.22462061e+86	-1.25346473e+88	9.89821727e+86	1.72448803e+86	8.17372924e+86
7566            	2.38132777e+86	1.17335966e+88	-1.35638964e+87	-4.40062044e+86	-9.16327599e+86
7568            	-6.69101408e+86	-1.49138143e+88	7.88970725e+86	-2.74616046e+86	1.06358677e+87
7570            	7.28476666e+86	1.51145209e+88	2.61908430e+86	8.59430881e+86	-5.97522451e+86
7572            	-4.81927171e+86	-1.93090697e+88	-2.02962857e+86	-5.83408599e+86	3.80445742e+86
7574            	6.64256398e+86	1.98749316e+88	2.02857850e+86	7.65685323e+86	-5.62827473e+86
7576            	-7.92086136e+86	-2.14301641e+88	8.93608275e+86	-3.45281998e+86	1.23889027e+87
7578            	3.15024137e+86	2.11189439e+88	-3.66913096e+86	1.31567588e+86	-4.98480685e+86
7580            	-6.95392919e+86	-2.37624087e+88	-3.30812779e+86	-8.60799309e+86	5.29986529e+86
7582            	6.83824597e+86	2.23660887e+88	3.14794945e+86	8.41222070e+86	-5.26427125e+86
7584            	-1.02899282e+87	-2.66596805e+88	-8.99295723e+86	-1.47864069e+87	5.79344963e+86
7586            	2.08744117e+87	2.72935867e+88	-2.20948390e+86	1.97696697e+87	-2.19791536e+87
7588            	-2.69028982e+87	-3.25554263e+88	1.22443369e+86	-2.62906813e+87	2.75151150e+87
7590            	3.53198383e+87	2.66779394e+88	6.27855910e+86	3.84591179e+87	-3.21805588e+87
7592            	-3.43310115e+87	-3.34193142e+88	-5.85051541e+86	-3.72562692e+87	3.14057538e+87
7594            	2.36857211e+87	2.80671930e+88	2.23130991e+87	3.48422706e+87	-1.25291715e+87
7596            	-1.99997667e+87	-3.02164231e+88	-1.43334315e+87	-2.71664824e+87	1.28330509e+87
7598            	7.91781261e+86	2.88481686e+88	1.71113765e+87	1.64735009e+87	6.37875638e+85
7600            	-1.44520869e+87	-3.35612062e+88	-2.75352663e+87	-2.82197200e+87	6.84453781e+85
7602            	6.73258327e+86	3.61244485e+88	1.91607645e+87	1.63129655e+87	2.84779896e+86
7604            	-1.59671319e+87	-3.91382534e+88	-1.11728925e+87	-2.15535781e+87	1.03806856e+87
7606            	1.77182301e+87	3.93624474e+88	1.93853202e+87	2.74108902e+87	-8.02556995e+86
7608            	-1.53895259e+87	-4.80516509e+88	3.55466973e+86	-1.36121911e+87	1.71668608e+87
7610            	2.41957638e+87	4.07018719e+88	-6.74239144e+86	2.08245681e+87	-2.75669595e+87
7612            	-2.98387888e+87	-4.55158406e+88	3.00247180e+86	-2.83375529e+87	3.13400247e+87
7614            	3.27276958e+87	4.10767353e+88	9.65449355e+86	3.75549425e+87	-2.79004490e+87
7616            	-3.81010730e+87	-4.45167757e+88	-2.36380548e+87	-4.99201005e+87	2.62820456e+87
7618            	3.29718671e+87	4.25841983e+88	-5.50189596e+86	3.02209191e+87	-3.57228151e+87
7620            	-3.49530860e+87	-5.13518052e+88	-3.69072053e+86	-3.67984462e+87	3.31077257e+87
7622            	4.65948779e+87	4.89353355e+88	3.20386044e+87	6.26141801e+87	-3.05755757e+87
7624            	-6.08618103e+87	-5.20053539e+88	-4.33113847e+87	-8.25175027e+87	3.92061180e+87
7626            	4.89677133e+87	5.20127631e+88	4.60687437e+87	7.20020852e+87	-2.59333415e+87
7628            	-2.16552133e+87	-6.00409303e+88	-4.55299892e+86	-2.39317128e+87	1.93787139e+87
7630            	1.91599793e+87	5.60348517e+88	3.00679641e+87	3.41939614e+87	-4.12599729e+86
7632            	-3.64487092e+87	-7.88817736e+88	-2.89620043e+87	-5.09297114e+87	2.19677071e+87
7634            	-1.96368244e+87	8.86740798e+88	-5.63928394e+87	-4.78332441e+87	-8.55959530e+86
7636            	2.53133742e+86	-9.17925124e+88	4.09637351e+87	2.30132050e+87	1.79505301e+87
7638            	5.61804094e+87	8.46537947e+88	2.08115313e+86	5.72209860e+87	-5.51398329e+87
7640            	-5.35267373e+87	-9.55672361e+88	4.60066479e+86	-5.12264049e+87	5.58270697e+87
7642            	8.90895341e+87	9.02498817e+88	1.51298833e+87	9.66544758e+87	-8.15245925e+87
7644            	-1.03829067e+88	-9.96148704e+88	-6.83243016e+87	-1.37991217e+88	6.96669158e+87
7646            	7.48360900e+87	7.71775646e+88	-1.33707633e+87	6.81507084e+87	-8.15214717e+87
7648            	-8.71912917e+87	-7.99575682e+88	2.04582036e+87	-7.69621899e+87	9.74203935e+87
7650            	2.42741601e+87	7.17970038e+88	-4.62396017e+87	1.15435928e+86	-4.73939610e+87
7652            	-5.23258244e+87	-9.59407553e+88	3.80448379e+87	-3.33034054e+87	7.13482434e+87
7654            	2.66439755e+87	9.35793605e+88	-1.22200207e+87	2.05339652e+87	-3.27539859e+87
7656            	-5.27218741e+87	-1.09035199e+89	9.10676877e+86	-4.81684897e+87	5.72752584e+87
7658            	6.38618648e+87	1.03302622e+89	8.81155383e+87	1.07919634e+88	-1.98040956e+87
7660            	-6.24565298e+87	-1.18535200e+89	-5.91327859e+87	-9.20229227e+87	3.28901368e+87
7662            	8.96465088e+87	1.12034677e+89	-9.10228517e+86	8.50953662e+87	-9.41976514e+87
7664            	-1.12957142e+88	-1.30809378e+89	-6.93051073e+87	-1.47609696e+88	7.83045883e+87
7666            	8.65746153e+87	1.18858745e+89	9.50030297e+87	1.34076130e+88	-3.90731004e+87
7668            	-7.73621023e+87	-1.19854263e+89	-4.05563147e+87	-9.76402597e+87	5.70839450e+87
7670            	5.68094874e+87	9.28941699e+88	9.70783650e+87	1.05348670e+88	-8.27030488e+86
7672            	-1.05908427e+88	-1.20442014e+89	-1.74338950e+88	-1.93077902e+88	1.87389522e+87
7674            	1.15263662e+88	1.26759414e+89	2.01660870e+88	2.16094097e+88	-1.44332267e+87
7676            	-8.65212665e+87	-1.32986627e+89	-1.17775280e+88	-1.45408907e+88	2.76336264e+87
7678            	9.44068707e+87	1.53420636e+89	1.05977149e+88	1.47395445e+88	-4.14182962e+87
7680            	-8.80064844e+87	-1.82935960e+89	-8.90844693e+87	-1.32548719e+88	4.34642497e+87
7682            	1.44504750e+88	1.69276624e+89	1.01364741e+88	1.95187120e+88	-9.38223795e+87
7684            	-1.51847256e+88	-2.17588476e+89	-1.50250098e+88	-2.26972305e+88	7.67222073e+87
7686            	1.48989916e+88	1.60754611e+89	1.62216501e+88	2.30098167e+88	-6.78816658e+87
7688            	-1.66314187e+88	-1.99551646e+89	-1.65185958e+88	-2.48907166e+88	8.37212082e+87
7690            	1.48599876e+88	1.89447091e+89	1.08883095e+88	2.03041423e+88	-9.41583284e+87
7692            	-1.41075947e+88	-2.16643904e+89	-2.06740898e+88	-2.44446396e+88	3.77054984e+87
7694            	7.16589901e+87	2.23107752e+89	2.09865103e+88	1.76591542e+88	3.32735614e+87
7696            	-1.25069040e+88	-2.66836920e+89	-1.07161088e+88	-1.78649585e+88	7.14884963e+87
7698            	-5.28708992e+86	2.58619430e+89	1.42867702e+88	6.61467612e+87	7.67209411e+87
7700            	-9.12279235e+87	-3.12695350e+89	-1.53890916e+88	-1.68173381e+88	1.42824657e+87
7702            	1.43500517e+88	3.03876915e+89	2.00163738e+88	2.43582386e+88	-4.34186483e+87
7704            	-2.28595072e+88	-3.59633662e+89	-1.81667545e+88	-3.19428844e+88	1.37761300e+88
7706            	3.63107629e+88	3.45989337e+89	1.45888555e+88	4.36051906e+88	-2.90163351e+88
7708            	-2.34094897e+88	-3.84726318e+89	7.16933698e+87	-1.98248212e+88	2.69941581e+88
7710            	1.65235019e+88	3.21936697e+89	-3.06312194e+88	1.20789218e+87	-3.18391115e+88
7712            	-3.73922995e+88	-4.03186282e+89	9.23076241e+87	-3.27769183e+88	4.20076807e+88
7714            	2.00742693e+88	3.54645522e+89	-4.04811840e+88	-1.66322770e+86	-4.03148613e+88
7716            	-2.43293018e+88	-4.58582060e+89	4.98203053e+88	5.80850842e+86	4.92394544e+88
7718            	1.20143109e+88	4.47434148e+89	-6.62865414e+88	-2.11289598e+88	-4.51575816e+88
7720            	-2.13413668e+88	-5.44659593e+89	5.92483533e+88	8.28280988e+87	5.09655434e+88
7722            	2.69912504e+88	5.35386662e+89	-1.01300991e+88	2.19262009e+88	-3.20563000e+88
7724            	-1.84903536e+88	-5.83044743e+89	2.01113669e+88	-8.43467016e+87	2.85460370e+88
7726            	2.32026805e+88	4.78947502e+89	4.94128369e+87	2.56733223e+88	-2.07320386e+88
7728            	-3.01057446e+88	-6.19978955e+89	-1.81782473e+87	-3.10146569e+88	2.91968322e+88
7730            	3.58085009e+88	5.59637829e+89	-1.84803935e+88	2.65683041e+88	-4.50486977e+88
7732            	-4.40990454e+88	-7.36801322e+89	-6.74726245e+87	-4.74726766e+88	4.07254142e+88
7734            	5.03348706e+88	8.15114127e+89	5.08341999e+88	7.57519705e+88	-2.49177706e+88
7736            	-3.72297637e+88	-9.59158415e+89	-2.67907198e+88	-5.06251236e+88	2.38344038e+88
7738            	-4.62435016e+87	9.25033741e+89	-4.48803584e+88	-2.70645293e+88	-1.78158290e+88
7740            	-2.40499414e+88	-1.12223769e+90	3.75688652e+88	-5.26550885e+87	4.28343740e+88
7742            	7.89598171e+88	9.54231620e+89	9.09631074e+88	1.24441371e+89	-3.34782634e+88
7744            	-5.96627095e+88	-1.08380880e+90	-4.35516590e+88	-8.14385390e+88	3.78868800e+88
7746            	6.73994627e+88	1.06631917e+90	5.19630659e+88	9.33809957e+88	-4.14179298e+88
7748            	-6.27014487e+88	-1.29575589e+90	-4.18367709e+88	-8.36198342e+88	4.17830633e+88
7750            	7.52331074e+88	1.39120596e+90	-4.85389194e+88	5.09636477e+88	-9.95025671e+88
7752            	-6.22757129e+88	-1.51179645e+90	3.65516410e+88	-4.39998924e+88	8.05515334e+88
7754            	4.91058080e+88	1.62065888e+90	-1.12199640e+89	-6.99401222e+87	-1.05205628e+89
7756            	-6.04513427e+88	-1.80905209e+90	1.04122770e+89	-8.38995750e+87	1.12512728e+89
7758            	1.17930742e+88	1.69928350e+90	-1.91239205e+89	-8.38265281e+88	-1.07412676e+89
7760            	-5.89242647e+88	-1.99015932e+90	1.63259200e+89	2.27053354e+88	1.40553865e+89
7762            	6.36146829e+88	1.47311900e+90	-1.16069522e+89	5.57992196e+87	-1.21649444e+89
7764            	-5.12469106e+88	-1.95300510e+90	1.85891628e+89	4.16989035e+88	1.44192725e+89
7766            	-3.18708389e+88	1.60696391e+90	-2.00100062e+89	-1.31920870e+89	-6.81791921e+88
7768            	-3.69592011e+88	-2.00916125e+90	1.40507088e+89	3.32943428e+88	1.07212745e+89
7770            	-1.85687263e+88	2.07640398e+90	-2.00456627e+89	-1.18797040e+89	-8.16595872e+88
7772            	-9.64756728e+88	-2.42103311e+90	1.42254410e+89	-2.53484680e+88	1.67602878e+89
7774            	1.00857583e+89	2.72340100e+90	-6.66025589e+88	6.75563031e+88	-1.34158862e+89
7776            	-1.38277808e+89	-2.94028860e+90	-5.57957114e+86	-1.38556787e+89	1.37998829e+89
7778            	2.51638630e+89	2.99073107e+90	1.56728889e+89	3.30003075e+89	-1.73274186e+89
7780            	-3.18739142e+89	-3.18245412e+90	-2.26250494e+89	-4.31864389e+89	2.05613894e+89
7782            	3.09448845e+89	2.87332660e+90	2.73572036e+89	4.46234863e+89	-1.72662827e+89
7784            	-3.35801156e+89	-3.04436311e+90	-2.13954980e+89	-4.42778646e+89	2.28823665e+89
7786            	3.33565008e+89	3.05451258e+90	1.71950900e+89	4.19540458e+89	-2.47589558e+89
7788            	-3.69904511e+89	-3.19783988e+90	-1.86449776e+89	-4.63129399e+89	2.76679623e+89
7790            	3.06224426e+89	2.89140977e+90	3.01532498e+88	3.21301051e+89	-2.91147801e+89
7792            	-2.46331808e+89	-3.30312391e+90	1.56183989e+89	-1.68239813e+89	3.24423802e+89
7794            	3.03291193e+89	2.85736928e+90	5.35067820e+88	3.30044584e+89	-2.76537802e+89
7796            	-2.65231342e+89	-3.45702203e+90	-6.52417385e+88	-2.97852212e+89	2.32610473e+89
7798            	8.82502636e+88	2.84497242e+90	1.48788972e+88	9.56897122e+88	-8.08108150e+88
7800            	-1.44432577e+89	-3.42276898e+90	-9.40295459e+88	-1.91447350e+89	9.74178038e+88
7802            	6.95340375e+88	3.51019127e+90	-2.20409536e+89	-4.06707303e+88	-1.79738805e+89
7804            	-6.24639244e+88	-3.75862335e+90	1.75729414e+89	2.54007828e+88	1.50328632e+89
7806            	2.11741712e+89	3.79825221e+90	-1.60774356e+89	1.31354533e+89	-2.92128890e+89
